,brand,model,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,is_exchangeable,number_of_photos,views,duration_listed_days,price_eur,engine_type_automatic,engine_type_manual,engine_fuel_gasoline,engine_fuel_diesel,engine_fuel_petrol,engine_fuel_hybrid-petrol,engine_fuel_hybrid-diesel
7209,Citroen,C5,mechanical,green,1.101630400059289,-0.35563461794235035,diesel,0,diesel,-0.0955241074541198,liftback,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.05027611034747732,-0.14539908284220088,0,0,0,1,0,0,0
7219,Citroen,Berlingo,mechanical,white,-0.6962955805553623,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,-0.800812594226517,0.19361776170643613,0.9561393408598279,-0.06575222441001004,0,0,1,0,0,0,0
7221,Citroen,C5,mechanical,silver,0.005334070416208883,0.03585618349072258,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.04136977892086399,-0.4161984015116497,0,0,0,1,0,0,0
7222,Citroen,C2,automatic,black,-0.28408816060956427,0.03585618349072258,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.3530654905816778,-0.032463447494250675,-0.5117746316302786,0,0,1,0,0,0,0
7225,Citroen,C5,mechanical,grey,0.11934888869908922,0.8188377863568685,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,0.0204489476437598,-0.3530654905816778,-0.023557116067637354,0.3802701828102586,0,0,0,1,0,0,0
7229,Citroen,Evasion,mechanical,red,0.09303777678765529,-0.7471254193754233,diesel,0,diesel,-0.24278625629052678,minivan,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.014650784641024034,-0.6392096051217839,0,0,0,1,0,0,0
7230,Citroen,Jumper,mechanical,red,-0.34548075506957676,0.1663531173017469,diesel,0,diesel,0.19900019021869417,van,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.014650784641024034,-0.2250459412743917,0,0,0,1,0,0,0
7231,Citroen,C5,mechanical,silver,0.5315563086448873,0.8188377863568685,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.2881644838638288,0.3324820677509441,0,0,0,1,0,0,0
7234,Citroen,C-ELYSÉE,automatic,silver,-1.5586861253057949,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-1.293569519348683,-0.3302870217363397,0.020974541065429248,0.4119696324662706,0,0,1,0,0,0,0
7236,Citroen,Xantia,mechanical,green,1.1454822532450122,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.02988087249204257,-0.6312449192785649,0,0,0,1,0,0,0
7238,Citroen,C5,mechanical,black,-0.047288153406658956,0.6883408525458442,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.03878720391865589,0.27672926684841054,0,0,0,1,0,0,0
7239,Citroen,C5,automatic,silver,-0.24023630742384106,0.1663531173017469,diesel,0,diesel,0.19900019021869417,liftback,0,owned,front,1,-0.6365602858524616,-0.3302870217363397,0.04769353534526921,-0.3206221713930207,0,0,0,1,0,0,0
7240,Citroen,Xantia,mechanical,green,0.8227413841687264,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,-0.9650649026005722,-0.3302870217363397,0.05659986677188253,-0.6232802334353458,0,0,0,1,0,0,0
7242,Citroen,DS4,automatic,white,-1.1260437417754496,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.05659986677188253,0.5714226430475167,0,0,1,0,0,0,0
7244,Citroen,Xantia,mechanical,silver,-0.5033474265381802,-0.4861315517533747,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,1,0.18470125601781515,-0.3302870217363397,0.05659986677188253,-0.6232802334353458,0,0,1,0,0,0,0
7247,Citroen,Xantia,mechanical,blue,0.9515781288283812,-1.1386162208084964,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.3302870217363397,0.06550619819849585,-0.3365515430794589,0,0,1,0,0,0,0
7249,Citroen,C4 Picasso,automatic,white,-0.5208881678124695,1.340825521600966,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,-1.4578218277227382,-0.3302870217363397,0.0833188610517225,0.933019380329663,0,0,0,1,0,0,0
7250,Citroen,Xantia,mechanical,black,2.2856304360738156,-0.4861315517533747,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,0.0833188610517225,-0.6551389768082221,0,0,1,0,0,0,0
7254,Citroen,Xsara Picasso,mechanical,grey,-0.17007334232668392,0.1663531173017469,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,0.18470125601781515,-0.3302870217363397,0.0833188610517225,-0.4161984015116497,0,0,1,0,0,0,0
7255,Citroen,C4,automatic,grey,-0.5647400209981928,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.0833188610517225,-0.2728340563337062,0,0,1,0,0,0,0
7256,Citroen,C5,automatic,violet,0.6806526094763462,-1.1386162208084964,gasoline,0,gasoline,-0.0955241074541198,liftback,0,owned,front,1,2.4842335732545897,-0.3302870217363397,0.0833188610517225,-0.4639865165709642,0,0,1,0,0,0,0
7257,Citroen,C5,mechanical,silver,-1.8364437633841655,-0.35563461794235035,gasoline,0,gasoline,-0.39004840512693345,liftback,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.0833188610517225,-0.448057144884526,0,0,1,0,0,0,0
7258,Citroen,Xsara,mechanical,green,0.18074148315910168,-0.22513768413132607,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-1.293569519348683,-0.30750855289100165,0.0833188610517225,-0.5754921183760313,0,0,0,1,0,0,0
7260,Citroen,Xsara,mechanical,orange,1.2331859596164585,-0.6166284855643991,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.09222519247833581,-0.7825739502997274,0,0,1,0,0,0,0
7263,Citroen,C4,automatic,grey,-0.0999103772295268,0.29685005111277124,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,1.1702151062621473,-0.2619516152003255,0.09222519247833581,-0.3763749722955543,0,0,1,0,0,0,0
7269,Citroen,C4,automatic,grey,0.09303777678765529,0.4273469849237956,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.800812594226517,-0.21639467750964936,0.15456951246462905,-0.4002690298252115,0,0,1,0,0,0,0
7274,Citroen,Xsara Picasso,mechanical,silver,0.005334070416208883,-0.09464075032030174,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.181288506744469,-0.4161984015116497,0,0,0,1,0,0,0
7277,Citroen,C5,mechanical,silver,0.3736896371762838,-0.09464075032030174,gas,1,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.2169138324509223,-0.47991588825740233,0,0,1,0,0,0,0
7278,Citroen,C4 Grand Picasso,mechanical,brown,-1.090962259226871,0.4273469849237956,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.22582016387753562,0.10947086414080978,0,0,0,1,0,0,0
7279,Citroen,C4 Grand Picasso,mechanical,violet,0.09303777678765529,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,-0.9650649026005722,-0.3302870217363397,0.23472649530414894,-0.002034737664257375,0,0,1,0,0,0,0
7280,Citroen,Berlingo,mechanical,white,0.09303777678765529,-0.8776223531864477,diesel,0,diesel,-0.24278625629052678,minivan,0,owned,front,0,-0.800812594226517,-0.2619516152003255,0.24363282673076225,-0.7825739502997274,0,0,0,1,0,0,0
7281,Citroen,C5,automatic,blue,0.5315563086448873,0.6883408525458442,gas,1,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.800812594226517,-0.23917314635498743,0.24363282673076225,0.09354149245437163,0,0,1,0,0,0,0
7282,Citroen,C5,mechanical,other,0.5315563086448873,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,0.3489535643918705,-0.3302870217363397,0.24363282673076225,-0.5277040033167169,0,0,1,0,0,0,0
7286,Citroen,C8,mechanical,black,0.16144666775738348,0.03585618349072258,diesel,0,diesel,0.19900019021869417,minivan,0,owned,front,0,0.0204489476437598,-0.3302870217363397,0.2703518210106022,0.013894634022180791,0,0,0,1,0,0,0
7287,Citroen,C5,mechanical,black,0.9700748405021193,-0.35563461794235035,diesel,0,diesel,0.19900019021869417,universal,0,owned,front,1,1.8272243397583685,-0.3302870217363397,0.2792581524372155,-0.3365515430794589,0,0,0,1,0,0,0
7288,Citroen,Xsara,mechanical,silver,0.417541490362007,-0.22513768413132607,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.2792581524372155,-0.3365515430794589,0,0,0,1,0,0,0
7289,Citroen,C4 Grand Picasso,automatic,red,0.2509044482562588,0.6883408525458442,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,0.0204489476437598,-0.23917314635498743,0.2881644838638288,0.013894634022180791,0,0,1,0,0,0,0
7290,Citroen,Xantia,mechanical,blue,0.7946674277592265,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,1,-0.9650649026005722,-0.21639467750964936,0.3148834781436688,-0.7746092644565084,0,0,0,1,0,0,0
7295,Citroen,Xsara,mechanical,silver,0.8823711341306729,-0.6166284855643991,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,0,1.8272243397583685,-0.2847300840456636,0.33269614099689543,-0.6710683484946603,0,0,0,1,0,0,0
7299,Citroen,Xantia,mechanical,silver,0.9700748405021193,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,1,-0.14380336073029554,-0.3302870217363397,0.40394679240980197,-0.7827332440165917,0,0,0,1,0,0,0
7301,Citroen,C5,automatic,white,-0.6962955805553623,0.8188377863568685,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,0.5132058727659258,-0.3302870217363397,0.4128531238364153,0.3165526960645059,0,0,1,0,0,0,0
7305,Citroen,C5,mechanical,silver,0.2684451895305481,-0.35563461794235035,diesel,0,diesel,0.19900019021869417,hatchback,0,owned,front,0,0.0204489476437598,-0.19361620866431128,0.43066578668964195,-0.4161984015116497,0,0,0,1,0,0,0
7306,Citroen,C5,automatic,other,-0.8278511401125319,-0.09464075032030174,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.43066578668964195,-0.5038099457870595,0,0,1,0,0,0,0
7308,Citroen,C5,mechanical,other,-0.253391863379558,0.6883408525458442,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,0.5132058727659258,-0.3302870217363397,0.4395721181162553,0.22894115178909602,0,0,0,1,0,0,0
7309,Citroen,Xantia,mechanical,blue,0.09303777678765529,-0.6166284855643991,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,0.0204489476437598,-0.3302870217363397,0.4662911123960952,-0.6949624060243176,0,0,0,1,0,0,0
7310,Citroen,C5,automatic,blue,-0.6524437273696392,0.8188377863568685,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,0.4662911123960952,0.013894634022180791,0,0,1,0,0,0,0
7312,Citroen,Xsara,mechanical,black,0.09303777678765529,-0.6166284855643991,diesel,0,diesel,-0.24278625629052678,hatchback,0,owned,front,0,-1.1293172109746275,-0.2619516152003255,0.4662911123960952,-0.8144326936726037,0,0,0,1,0,0,0
7313,Citroen,C5,mechanical,silver,-0.02097704149522504,-0.09464075032030174,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-0.9650649026005722,-0.17083773981897318,0.5019164381025485,-0.6232802334353458,0,0,0,1,0,0,0
7317,Citroen,Xantia,mechanical,green,0.022874811690498164,-0.7471254193754233,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.14380336073029554,-0.2619516152003255,0.5375417638090018,-0.7029270918675367,0,0,1,0,0,0,0
7322,Citroen,Xsara,mechanical,blue,0.09303777678765529,-0.7471254193754233,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,0.5998860837952951,-0.7985033219861656,0,0,1,0,0,0,0
7323,Citroen,C5,mechanical,brown,-1.1185889267338769,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,3.141242806750811,-0.30750855289100165,0.5998860837952951,0.44398766955601127,0,0,1,0,0,0,0
7328,Citroen,C5,mechanical,blue,0.7069637213877801,-0.35563461794235035,gasoline,0,gasoline,-0.0955241074541198,universal,0,owned,front,0,0.0204489476437598,-0.3302870217363397,0.626605078075135,-0.5038099457870595,0,0,1,0,0,0,0
7334,Citroen,Xsara,mechanical,grey,0.13688962997337847,-0.09464075032030174,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.7067620609146549,-0.3365515430794589,0,0,1,0,0,0,0
7336,Citroen,Xantia,mechanical,silver,1.4460516253505962,-0.7471254193754233,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,1,0.18470125601781515,-0.3302870217363397,0.7156683923412682,-0.8669730712850391,0,0,1,0,0,0,0
7338,Citroen,C5,mechanical,other,0.2772155601676927,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-1.4578218277227382,-0.30750855289100165,0.7512937180477215,-0.3206221713930207,0,0,1,0,0,0,0
7342,Citroen,C5,mechanical,other,0.2684451895305481,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.6365602858524616,-0.21639467750964936,0.7958253751807881,-0.47195120241418326,0,0,1,0,0,0,0
7344,Citroen,C5,mechanical,blue,0.294756301441982,-0.35563461794235035,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-1.1293172109746275,0.6719656074585358,0.8047317066074015,-0.49584525994384054,0,0,1,0,0,0,0
7347,Citroen,C5,mechanical,blue,0.5315563086448873,-0.35563461794235035,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,0.6774581811399811,-0.19361620866431128,0.8314507008872414,-0.543633375003155,0,0,1,0,0,0,0
7349,Citroen,C5,mechanical,other,-0.338464458559861,-0.09464075032030174,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.14380336073029554,0.2619531682424504,0.849263363740468,-0.4641458102878286,0,0,1,0,0,0,0
7350,Citroen,Xsara Picasso,mechanical,blue,0.09303777678765529,-0.09464075032030174,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.800812594226517,-0.2619516152003255,0.8848886894469213,-0.4639865165709642,0,0,1,0,0,0,0
7352,Citroen,Xsara Picasso,mechanical,black,0.3561488959019945,-0.35563461794235035,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,1,0.3489535643918705,-0.21639467750964936,0.9561393408598279,-0.3365515430794589,0,0,0,1,0,0,0
7354,Citroen,Xantia,mechanical,silver,0.5315563086448873,-0.6166284855643991,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,0,-0.800812594226517,-0.21639467750964936,0.9917646665662812,-0.7985033219861656,0,0,0,1,0,0,0
7355,Citroen,C3,automatic,black,-0.19638445423811784,-0.09464075032030174,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,-0.30805566910435084,0.17083929286109803,1.0006709979928945,-0.38433965813877335,0,0,1,0,0,0,0
7356,Citroen,Xantia,mechanical,silver,0.7069637213877801,-0.7471254193754233,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.6365602858524616,0.5808517320771835,1.0630153179791877,-0.9179736096344518,0,0,1,0,0,0,0
7361,Citroen,Xantia,mechanical,silver,-0.003436300220935757,-0.6166284855643991,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.800812594226517,-0.12528080212829704,1.2144229522316141,-0.7827332440165917,0,0,1,0,0,0,0
7362,Citroen,C4,mechanical,black,-0.5208881678124695,0.55784391873482,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,2.155728956506479,0.03416847978906955,1.2233292836582272,-0.30469279970658253,0,0,1,0,0,0,0
7368,Citroen,C5,automatic,black,0.3348544359950073,0.03585618349072258,diesel,0,diesel,0.19900019021869417,universal,0,owned,front,1,0.3489535643918705,0.2847316370877885,2.7819372833155582,-0.49584525994384054,0,0,0,1,0,0,0
7369,Citroen,Evasion,mechanical,blue,1.4085933723593513,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,1,-1.4578218277227382,-0.011388457901606615,2.7819372833155582,-0.4161984015116497,0,0,0,1,0,0,0
7370,Citroen,Nemo,automatic,other,-0.7839992869268088,0.6883408525458442,diesel,0,diesel,-0.979097000472561,universal,0,owned,front,0,-0.9650649026005722,-0.07972386443762086,3.494443797444624,-0.30469279970658253,0,0,0,1,0,0,0
7374,Citroen,Xsara,mechanical,green,1.2331859596164585,-0.35563461794235035,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-1.1293172109746275,-0.3302870217363397,0.09222519247833581,-0.8144326936726037,0,0,1,0,0,0,0
7375,Citroen,C4,automatic,green,-0.6962955805553623,0.1663531173017469,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,0.003161878212202606,-0.14539908284220088,0,0,1,0,0,0,0
7376,Citroen,Xantia,mechanical,blue,0.09303777678765529,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,0.003161878212202606,-0.7825739502997274,0,0,0,1,0,0,0
7379,Citroen,Xantia,mechanical,red,1.4524452255450746,-0.7471254193754233,diesel,0,diesel,0.051738041382287187,universal,0,owned,front,1,-0.30805566910435084,-0.3530654905816778,0.003161878212202606,-0.7507152069268511,0,0,0,1,0,0,0
7383,Citroen,Xantia,mechanical,silver,2.3908748837195506,-0.7471254193754233,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,1,-0.9650649026005722,-0.3530654905816778,0.13675684961140241,-0.7507152069268511,0,0,0,1,0,0,0
7385,Citroen,Berlingo,mechanical,blue,0.18074148315910168,-0.22513768413132607,gasoline,0,gasoline,-0.979097000472561,minivan,0,owned,front,0,-0.9650649026005722,-0.3530654905816778,0.5286354323823885,-0.8144326936726037,0,0,1,0,0,0,0
7388,Mini,Clubman,mechanical,black,-0.08236963595523751,0.6883408525458442,gasoline,0,gasoline,-0.979097000472561,universal,0,owned,front,1,0.18470125601781515,-0.1480592709736351,-0.6024686587975032,0.029824005708618956,0,0,1,0,0,0,0
7391,Mini,Cooper S,automatic,violet,-2.030268954465062,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,2.155728956506479,-0.19361620866431128,-0.6380939845039565,1.7661255195303789,0,0,1,0,0,0,0
7392,Mini,Cooper S,automatic,white,0.09303777678765529,0.6883408525458442,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,1.1702151062621473,1.3553196728186783,0.11894418675817577,0.2846939526916296,0,0,1,0,0,0,0
7393,Mini,Clubman,automatic,red,-1.73119931573843,1.4713224554119901,gasoline,0,gasoline,-0.831834851636154,universal,0,owned,front,0,1.8272243397583685,-0.23917314635498743,-0.4777800188249167,1.5112555725473682,0,0,1,0,0,0,0
7394,Mini,Cooper,automatic,red,-1.8189030221098763,1.4713224554119901,gasoline,0,gasoline,-0.831834851636154,hatchback,0,owned,front,0,2.3199812648805347,-0.23917314635498743,-0.4777800188249167,1.2245268821914814,0,0,1,0,0,0,0
7395,Mini,Cooper,automatic,white,-1.3540733783412104,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,coupe,0,owned,rear,0,0.18470125601781515,-0.12528080212829704,0.16347584389124237,-0.3365515430794589,0,0,1,0,0,0,0
7397,Mini,Cooper,automatic,silver,-2.099554882498505,1.9933101906560875,gasoline,0,gasoline,-0.831834851636154,hatchback,0,new,front,0,2.9769904983767557,1.1730919220559737,0.06550619819849585,4.14080899319746,0,0,1,0,0,0,0
7399,Mini,Countryman,automatic,yellow,-1.0199661089191854,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,all,0,2.6484858816286447,-0.2619516152003255,-0.6559066473571832,1.2723149972507959,0,0,1,0,0,0,0
7400,Mini,Paceman,automatic,blue,-1.775051168924153,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,all,0,-0.30805566910435084,0.9453072336025928,0.05659986677188253,1.9413486080811988,0,0,1,0,0,0,0
